Gene,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5
"""CAGE1__chr6""",0,0,0,0,0
"""CAHM__chr6""",0,0,0,0,0
"""CALB1__chr8""",0,0,0,0,0
"""CALB2__chr16""",0,0,0,0,0
"""CALCA__chr11""",0,0,0,0,0
"""CALCB__chr11""",0,0,0,1.0019582262109,0
"""CALCOCO1__chr12""",1.0019582262109,0,0,1.0019582262109,0
"""CALCOCO2__chr17""",3.01771667252281,3.01771667252281,3.01771667252281,5.04947336903132,5.04947336903132
"""CALCRL__chr2""",0,43.4941534196218,0,0,0
"""CALCR__chr7""",0,0,0,0,0
"""CALD1__chr7""",0,6.07143081403291,3.01771667252281,0,0
"""CALHM2__chr10""",0,3.01771667252281,0,0,0
"""CALHM3__chr10""",0,0,0,0,0
"""CALM1__chr14""",29.6529447744312,18.6641333268705,19.7420296561744,31.9084659730628,9.16201161000583
"""CALM2__chr2""",23.0032202551964,9.16201161000583,7.09748429180284,31.9084659730628,15.4574108131603
"""CALM3__chr19""",3.01771667252281,7.09748429180284,1.0019582262109,6.07143081403291,7.09748429180284
"""CALML4__chr15""",0,0,1.0019582262109,0,0
"""CALN1__chr7""",0,0,0,0,0
"""CALR3__chr19""",0,0,0,0,0
"""CALR__chr19""",5.04947336903132,3.01771667252281,0,3.01771667252281,7.09748429180284
"""CALU__chr7""",1.0019582262109,8.12766676853256,0,2.00785343002263,1.0019582262109
"""CALY__chr10""",2.00785343002263,0,2.00785343002263,0,0
"""CAMK1D__chr10""",0,1.0019582262109,0,0,0
"""CAMK1G__chr1""",0,0,0,0,0
"""CAMK1__chr3""",1.0019582262109,0,0,0,1.0019582262109
"""CAMK2A__chr5""",0,0,0,0,0
"""CAMK2B__chr7""",2.00785343002263,0,1.0019582262109,1.0019582262109,0
"""CAMK2D__chr4""",4.03157938384363,0,1.0019582262109,3.01771667252281,0
"""CAMK2G__chr10""",2.00785343002263,0,1.0019582262109,1.0019582262109,1.0019582262109
"""CAMK2N1__chr1""",5.04947336903132,0,12.2903601117083,20.8244837002118,8.12766676853256
"""CAMK2N2__chr3""",0,1.0019582262109,0,3.01771667252281,0
"""CAMK4__chr5""",0,0,0,0,0
"""CAMKK1__chr17""",0,0,0,1.0019582262109,0
"""CAMKK2__chr12""",0,0,0,1.0019582262109,2.00785343002263
"""CAMKMT__chr2""",0,0,0,0,0
"""CAMKV__chr3""",0,0,0,0,0
"""CAMLG__chr5""",3.01771667252281,0,2.00785343002263,6.07143081403291,1.0019582262109
"""CAMSAP1__chr9""",0,0,0,1.0019582262109,0
"""CAMSAP2__chr1""",0,3.01771667252281,1.0019582262109,0,0
"""CAMSAP3__chr19""",0,0,0,2.00785343002263,4.03157938384363
"""CAMTA1__chr1""",4.03157938384363,5.04947336903132,0,3.01771667252281,2.00785343002263
"""CAMTA2__chr17""",0,1.0019582262109,0,0,0
"""CAND1__chr12""",0,4.03157938384363,2.00785343002263,8.12766676853256,1.0019582262109
"""CAND2__chr3""",1.0019582262109,0,1.0019582262109,3.01771667252281,0
"""CANT1__chr17""",1.0019582262109,2.00785343002263,0,1.0019582262109,2.00785343002263
"""CANX__chr5""",12.2903601117083,14.3973678906563,11.2433238873179,14.3973678906563,12.2903601117083
"""CAP1__chr1""",3.01771667252281,21.9115341658633,3.01771667252281,6.07143081403291,6.07143081403291
"""CAP2__chr6""",0,0,0,1.0019582262109,0
"""CAPG__chr2""",0,0,0,0,0
"""CAPN10__chr2""",0,0,0,1.0019582262109,0
"""CAPN12__chr19""",0,0,0,0,0
"""CAPN13__chr2""",0,0,0,0,0
"""CAPN14__chr2""",0,0,0,0,0
"""CAPN1__chr11""",1.0019582262109,3.01771667252281,0,4.03157938384363,0
"""CAPN2__chr1""",1.0019582262109,7.09748429180284,4.03157938384363,12.2903601117083,5.04947336903132
"""CAPN3__chr15""",0,0,1.0019582262109,1.0019582262109,0
"""CAPN5__chr11""",0,1.0019582262109,0,1.0019582262109,6.07143081403291
"""CAPN6__chrX""",0,0,0,0,0
"""CAPN7__chr3""",0,2.00785343002263,3.01771667252281,0,1.0019582262109
"""CAPN8__chr1""",0,0,0,0,6.07143081403291
"""CAPN9__chr1""",0,0,0,0,0
"""CAPNS1__chr19""",2.00785343002263,3.01771667252281,0,4.03157938384363,1.0019582262109
"""CAPNS2__chr16""",0,0,0,0,0
"""CAPRIN1__chr11""",2.00785343002263,6.07143081403291,2.00785343002263,9.16201161000583,1.0019582262109
"""CAPRIN2__chr12""",0,1.0019582262109,0,6.07143081403291,0
"""CAPS2__chr12""",0,0,0,1.0019582262109,0
"""CAPSL__chr5""",0,0,0,0,0
"""CAPS__chr19""",0,0,0,0,0
"""CAPZA1__chr1""",3.01771667252281,12.2903601117083,1.0019582262109,5.04947336903132,2.00785343002263
"""CAPZA2__chr7""",1.0019582262109,4.03157938384363,3.01771667252281,5.04947336903132,1.0019582262109
"""CAPZA3__chr12""",0,0,0,0,0
"""CAPZB__chr1""",5.04947336903132,7.09748429180284,1.0019582262109,4.03157938384363,3.01771667252281
"""CARD10__chr22""",0,0,0,0,0
"""CARD11__chr7""",0,0,0,0,0
"""CARD14__chr17""",0,0,0,0,0
"""CARD16__chr11""",0,0,0,0,0
"""CARD6__chr5""",0,0,0,0,0
"""CARD8__chr19""",0,4.03157938384363,1.0019582262109,0,1.0019582262109
"""CARD9__chr9""",0,0,0,0,0
"""CARHSP1__chr16""",0,1.0019582262109,0,1.0019582262109,1.0019582262109
"""CARKD__chr13""",2.00785343002263,3.01771667252281,5.04947336903132,3.01771667252281,1.0019582262109
"""CARM1__chr19""",2.00785343002263,0,0,0,0
"""CARNS1__chr11""",0,0,0,0,0
"""CARS2__chr13""",0,0,1.0019582262109,0,0
"""CARS__chr11""",1.0019582262109,3.01771667252281,1.0019582262109,1.0019582262109,0
"""CARTPT__chr5""",0,0,0,0,0
"""CASC1__chr12""",0,0,0,0,0
"""CASC2__chr10""",0,0,1.0019582262109,1.0019582262109,0
"""CASC3__chr17""",4.03157938384363,5.04947336903132,2.00785343002263,4.03157938384363,0
"""CASC4__chr15""",3.01771667252281,3.01771667252281,0,9.16201161000583,5.04947336903132
"""CASC5__chr15""",0,0,0,0,0
"""CASD1__chr7""",0,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263
"""CASKIN1__chr16""",0,0,0,0,0
"""CASKIN2__chr17""",0,0,0,0,0
"""CASK__chrX""",0,1.0019582262109,0,2.00785343002263,4.03157938384363
"""CASP10__chr2""",0,3.01771667252281,0,0,0
"""CASP12__chr11""",0,0,0,0,0
"""CASP14__chr19""",0,0,0,0,0
"""CASP1__chr11""",0,0,0,0,0
"""CASP2__chr7""",0,1.0019582262109,3.01771667252281,2.00785343002263,0
"""CASP3__chr4""",0,0,1.0019582262109,0,3.01771667252281
"""CASP4__chr11""",1.0019582262109,3.01771667252281,0,0,0
"""CASP5__chr11""",0,0,0,0,0
"""CASP6__chr4""",0,2.00785343002263,0,5.04947336903132,0
"""CASP7__chr10""",0,3.01771667252281,0,0,5.04947336903132
"""CASP8AP2__chr6""",2.00785343002263,0,0,4.03157938384363,0
"""CASP8__chr2""",0,0,0,0,0
"""CASP9__chr1""",1.0019582262109,1.0019582262109,0,0,0
"""CASQ1__chr1""",0,0,0,0,0
"""CASQ2__chr1""",0,0,0,0,0
"""CASR__chr3""",0,0,1.0019582262109,17.5907564923013,0
"""CASS4__chr20""",0,0,0,0,0
"""CAST__chr5""",5.04947336903132,14.3973678906563,4.03157938384363,11.2433238873179,4.03157938384363
"""CASZ1__chr1""",1.0019582262109,0,2.00785343002263,0,0
"""CATSPER2P1__chr15""",0,0,0,0,0
"""CATSPER2__chr15""",0,0,1.0019582262109,0,0
"""CATSPER3__chr5""",0,0,0,0,0
"""CATSPERB__chr14""",0,0,0,0,0
"""CATSPERG__chr19""",0,0,0,0,0
"""CAT__chr11""",2.00785343002263,0,2.00785343002263,3.01771667252281,1.0019582262109
"""CAV1__chr7""",0,5.04947336903132,0,0,0
"""CAV2__chr7""",0,5.04947336903132,0,0,0
"""CBFA2T2__chr20""",3.01771667252281,1.0019582262109,3.01771667252281,3.01771667252281,0
"""CBFA2T3__chr16""",0,0,0,1.0019582262109,0
"""CBFB__chr16""",3.01771667252281,11.2433238873179,3.01771667252281,2.00785343002263,0
"""CBLB__chr3""",0,2.00785343002263,2.00785343002263,0,2.00785343002263
"""CBLC__chr19""",0,0,0,0,0
"""CBLL1__chr7""",0,2.00785343002263,3.01771667252281,1.0019582262109,0
"""CBLN1__chr16""",0,0,0,0,0
"""CBLN3__chr14""",0,0,0,1.0019582262109,0
"""CBLN4__chr20""",0,0,9.16201161000583,0,0
"""CBL__chr11""",1.0019582262109,3.01771667252281,1.0019582262109,0,0
"""CBR1__chr21""",0,0,2.00785343002263,0,0
"""CBR3-AS1__chr21""",0,0,0,0,0
"""CBR3__chr21""",0,0,0,0,0
"""CBR4__chr4""",2.00785343002263,3.01771667252281,1.0019582262109,2.00785343002263,0
"""CBS__chr21""",0,0,0,0,0
"""CBWD1__chr9""",0,1.0019582262109,1.0019582262109,1.0019582262109,0
"""CBWD2__chr2""",0,2.00785343002263,0,0,0
"""CBWD3__chr9""",0,0,0,0,0
"""CBWD5__chr9""",0,0,0,0,0
"""CBWD6__chr9""",0,1.0019582262109,0,0,0
"""CBX1__chr17""",1.0019582262109,7.09748429180284,2.00785343002263,2.00785343002263,1.0019582262109
"""CBX2__chr17""",0,0,0,0,0
"""CBX3P2__chr18""",0,0,0,1.0019582262109,0
"""CBX3__chr7""",0,10.2005525880831,1.0019582262109,2.00785343002263,4.03157938384363
"""CBX4__chr17""",0,2.00785343002263,0,5.04947336903132,6.07143081403291
"""CBX5__chr12""",2.00785343002263,1.0019582262109,4.03157938384363,4.03157938384363,1.0019582262109
"""CBX6__chr22""",6.07143081403291,1.0019582262109,4.03157938384363,5.04947336903132,0
"""CBX7__chr22""",0,0,1.0019582262109,2.00785343002263,0
"""CBX8__chr17""",0,0,0,0,0
"""CBY1__chr22""",0,1.0019582262109,0,1.0019582262109,0
"""CC2D1A__chr19""",0,0,0,0,0
"""CC2D1B__chr1""",1.0019582262109,2.00785343002263,1.0019582262109,3.01771667252281,1.0019582262109
"""CC2D2A__chr4""",1.0019582262109,0,1.0019582262109,0,0
"""CC2D2B__chr10""",0,0,0,0,0
"""CCAR1__chr10""",1.0019582262109,6.07143081403291,3.01771667252281,4.03157938384363,3.01771667252281
"""CCBE1__chr18""",1.0019582262109,1.0019582262109,1.0019582262109,0,0
"""CCBL1__chr9""",0,0,0,2.00785343002263,0
"""CCBL2__chr1""",0,0,0,2.00785343002263,0
"""CCBP2__chr3""",0,0,0,0,0
"""CCDC101__chr16""",0,0,0,0,0
"""CCDC102A__chr16""",0,0,0,0,0
"""CCDC102B__chr18""",0,0,0,0,0
"""CCDC103__chr17""",0,0,0,0,0
"""CCDC104__chr2""",6.07143081403291,4.03157938384363,4.03157938384363,7.09748429180284,0
"""CCDC106__chr19""",0,0,0,0,0
"""CCDC107__chr9""",0,0,0,0,0
"""CCDC108__chr2""",0,0,0,0,0
"""CCDC109B__chr4""",0,2.00785343002263,0,2.00785343002263,0
"""CCDC110__chr4""",0,0,0,3.01771667252281,0
"""CCDC111__chr4""",0,0,0,0,0
"""CCDC112__chr5""",1.0019582262109,0,0,2.00785343002263,0
"""CCDC113__chr16""",0,0,0,0,0
"""CCDC114__chr19""",0,0,0,0,0
"""CCDC115__chr2""",0,1.0019582262109,1.0019582262109,1.0019582262109,0
"""CCDC116__chr22""",0,0,0,0,0
"""CCDC117__chr22""",0,1.0019582262109,0,0,0
"""CCDC11__chr18""",0,0,0,0,0
"""CCDC120__chrX""",0,0,0,0,0
"""CCDC121__chr2""",0,0,0,0,0
"""CCDC122__chr13""",0,0,0,0,0
"""CCDC124__chr19""",0,0,0,1.0019582262109,0
"""CCDC125__chr5""",1.0019582262109,0,0,1.0019582262109,0
"""CCDC126__chr7""",1.0019582262109,0,0,0,0
"""CCDC127__chr5""",0,0,1.0019582262109,0,1.0019582262109
"""CCDC129__chr7""",0,0,0,0,0
"""CCDC12__chr3""",0,0,1.0019582262109,3.01771667252281,0
"""CCDC130__chr19""",0,0,0,1.0019582262109,0
"""CCDC132__chr7""",0,1.0019582262109,2.00785343002263,0,0
"""CCDC134__chr22""",0,0,0,0,0
"""CCDC135__chr16""",0,0,0,0,0
"""CCDC136__chr7""",0,0,0,0,0
"""CCDC137__chr17""",0,2.00785343002263,0,0,0
"""CCDC138__chr2""",0,0,0,0,0
"""CCDC13__chr3""",0,0,0,0,0
"""CCDC141__chr2""",0,0,0,0,0
"""CCDC142__chr2""",5.04947336903132,2.00785343002263,2.00785343002263,1.0019582262109,1.0019582262109
"""CCDC144A__chr17""",0,0,0,0,0
"""CCDC144B__chr17""",0,0,2.00785343002263,0,0
"""CCDC144C__chr17""",0,0,0,0,0
"""CCDC144NL__chr17""",0,0,0,0,0
"""CCDC146__chr7""",0,0,0,1.0019582262109,0
"""CCDC147__chr10""",0,0,0,0,0
"""CCDC148__chr2""",0,0,0,0,0
"""CCDC149__chr4""",0,0,0,0,0
"""CCDC14__chr3""",1.0019582262109,5.04947336903132,1.0019582262109,1.0019582262109,0
"""CCDC150__chr2""",0,0,0,0,0
"""CCDC151__chr19""",0,0,0,0,0
"""CCDC152__chr5""",2.00785343002263,0,1.0019582262109,0,0
"""CCDC153__chr11""",0,0,0,0,0
"""CCDC154__chr16""",0,0,0,0,0
"""CCDC157__chr22""",0,0,0,0,0
"""CCDC158__chr4""",0,0,0,0,0
"""CCDC159__chr19""",0,1.0019582262109,0,2.00785343002263,0
"""CCDC15__chr11""",0,0,0,0,0
"""CCDC160__chrX""",0,0,0,0,0
"""CCDC162P__chr6""",0,0,0,0,0
"""CCDC163P__chr1""",0,0,0,1.0019582262109,0
"""CCDC164__chr2""",0,0,0,0,0
"""CCDC167__chr6""",0,0,0,0,0
"""CCDC168__chr13""",0,0,0,0,0
"""CCDC169-SOHLH2__chr13""",0,0,0,0,0
"""CCDC169__chr13""",0,0,0,0,0
"""CCDC170__chr6""",0,0,0,0,0
"""CCDC171__chr9""",0,0,0,0,0
"""CCDC173__chr2""",0,0,0,0,0
"""CCDC174__chr3""",0,0,0,0,2.00785343002263
"""CCDC175__chr14""",0,0,0,0,0
"""CCDC176__chr14""",0,0,0,0,0
"""CCDC178__chr18""",0,0,0,0,0
"""CCDC17__chr1""",0,0,0,0,0
"""CCDC18__chr1""",0,0,0,0,0
"""CCDC19__chr1""",0,0,0,0,0
"""CCDC22__chrX""",0,0,0,0,0
"""CCDC23__chr1""",0,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
"""CCDC24__chr1""",0,0,0,0,0
"""CCDC25__chr8""",4.03157938384363,3.01771667252281,0,4.03157938384363,2.00785343002263
"""CCDC27__chr1""",0,0,0,0,0
"""CCDC28A__chr6""",1.0019582262109,2.00785343002263,1.0019582262109,5.04947336903132,1.0019582262109
"""CCDC28B__chr1""",0,0,0,0,0
"""CCDC30__chr1""",0,0,1.0019582262109,0,1.0019582262109
"""CCDC33__chr15""",0,0,0,0,0
"""CCDC34__chr11""",0,0,3.01771667252281,0,1.0019582262109
"""CCDC36__chr3""",0,0,0,0,0
"""CCDC37__chr3""",0,0,0,0,0
"""CCDC39__chr3""",0,0,0,0,0
"""CCDC3__chr10""",0,0,0,0,0
"""CCDC40__chr17""",1.0019582262109,0,0,0,0
"""CCDC41__chr12""",0,0,1.0019582262109,1.0019582262109,0
"""CCDC43__chr17""",2.00785343002263,3.01771667252281,0,0,1.0019582262109
"""CCDC47__chr17""",6.07143081403291,3.01771667252281,0,4.03157938384363,5.04947336903132
"""CCDC50__chr3""",3.01771667252281,1.0019582262109,0,3.01771667252281,1.0019582262109
"""CCDC51__chr3""",1.0019582262109,0,0,0,0
"""CCDC53__chr12""",3.01771667252281,4.03157938384363,2.00785343002263,3.01771667252281,0
"""CCDC57__chr17""",0,0,0,0,0
"""CCDC58__chr3""",0,0,1.0019582262109,0,1.0019582262109
"""CCDC59__chr12""",0,0,1.0019582262109,3.01771667252281,0
"""CCDC60__chr12""",0,0,0,0,0
"""CCDC61__chr19""",0,0,0,0,1.0019582262109
"""CCDC62__chr12""",0,0,0,0,0
"""CCDC63__chr12""",0,0,0,0,0
"""CCDC64B__chr16""",0,0,0,0,0
"""CCDC64__chr12""",2.00785343002263,0,0,1.0019582262109,2.00785343002263
"""CCDC65__chr12""",0,0,0,0,0
"""CCDC66__chr3""",0,0,1.0019582262109,0,0
"""CCDC67__chr11""",0,0,0,1.0019582262109,0
"""CCDC68__chr18""",0,0,0,0,1.0019582262109
"""CCDC69__chr5""",0,1.0019582262109,0,1.0019582262109,0
"""CCDC6__chr10""",2.00785343002263,2.00785343002263,0,5.04947336903132,2.00785343002263
"""CCDC70__chr13""",0,0,0,0,0
"""CCDC71L__chr7""",3.01771667252281,0,0,0,0
"""CCDC71__chr3""",0,0,0,0,0
"""CCDC73__chr11""",0,0,0,0,0
"""CCDC74A__chr2""",0,0,1.0019582262109,0,0
"""CCDC74B-AS1__chr2""",1.0019582262109,0,0,0,0
"""CCDC74B__chr2""",1.0019582262109,0,1.0019582262109,0,0
"""CCDC75__chr2""",0,0,0,0,0
"""CCDC77__chr12""",0,0,0,1.0019582262109,0
"""CCDC79__chr16""",0,0,0,0,0
"""CCDC7__chr10""",0,0,0,0,0
"""CCDC80__chr3""",0,0,0,0,0
"""CCDC81__chr11""",0,0,0,0,0
"""CCDC82__chr11""",1.0019582262109,1.0019582262109,3.01771667252281,3.01771667252281,0
"""CCDC83__chr11""",0,0,0,0,0
"""CCDC84__chr11""",1.0019582262109,0,0,0,0
"""CCDC85A__chr2""",0,0,0,0,0
"""CCDC85B__chr11""",0,3.01771667252281,0,0,0
"""CCDC85C__chr14""",0,0,0,0,1.0019582262109
"""CCDC86__chr11""",3.01771667252281,2.00785343002263,0,0,0
"""CCDC87__chr11""",0,0,0,0,0
"""CCDC88A__chr2""",0,2.00785343002263,1.0019582262109,2.00785343002263,0
"""CCDC88B__chr11""",0,0,0,0,0
"""CCDC88C__chr14""",0,0,0,0,2.00785343002263
"""CCDC89__chr11""",0,0,0,0,0
"""CCDC8__chr19""",0,0,0,1.0019582262109,0
"""CCDC90A__chr6""",0,0,0,1.0019582262109,0
"""CCDC90B__chr11""",2.00785343002263,3.01771667252281,3.01771667252281,1.0019582262109,0
"""CCDC91__chr12""",4.03157938384363,1.0019582262109,1.0019582262109,8.12766676853256,0
"""CCDC92__chr12""",1.0019582262109,0,3.01771667252281,0,0
"""CCDC93__chr2""",2.00785343002263,0,2.00785343002263,3.01771667252281,0
"""CCDC94__chr19""",0,0,0,0,1.0019582262109
"""CCDC96__chr4""",0,0,0,0,0
"""CCDC97__chr19""",0,0,0,0,0
"""CCDC9__chr19""",0,0,0,0,0
"""CCHCR1__chr6""",0,1.0019582262109,0,0,0
"""CCKAR__chr4""",0,0,0,0,0
"""CCKBR__chr11""",0,0,0,0,0
"""CCK__chr3""",0,0,0,0,0
"""CCL11__chr17""",0,0,0,0,0
"""CCL13__chr17""",0,0,0,0,0
"""CCL15__chr17""",0,0,0,0,0
"""CCL16__chr17""",0,0,0,0,0
"""CCL17__chr16""",0,0,0,0,0
"""CCL18__chr17""",0,0,0,0,0
"""CCL20__chr2""",0,0,0,0,0
"""CCL21__chr9""",0,0,0,0,0
"""CCL22__chr16""",0,0,0,0,0
"""CCL23__chr17""",0,0,0,0,0
"""CCL25__chr19""",0,0,0,0,0
"""CCL26__chr7""",0,0,0,0,0
"""CCL27__chr9""",0,0,0,0,0
"""CCL28__chr5""",0,0,0,0,2.00785343002263
"""CCL2__chr17""",0,0,0,0,0
"""CCL3__chr17""",0,0,0,0,0
"""CCL4__chr17""",0,0,0,0,0
"""CCL5__chr17""",1.0019582262109,0,1.0019582262109,2.00785343002263,0
"""CCL7__chr17""",0,0,0,0,0
"""CCL8__chr17""",0,0,0,0,0
"""CCM2L__chr20""",0,6.07143081403291,0,1.0019582262109,0
"""CCM2__chr7""",0,0,1.0019582262109,2.00785343002263,0
"""CCNA1__chr13""",0,0,0,0,0
"""CCNA2__chr4""",0,0,0,0,0
"""CCNB1IP1__chr14""",0,0,1.0019582262109,3.01771667252281,0
"""CCNB1__chr5""",1.0019582262109,0,0,0,0
"""CCNB2__chr15""",0,0,0,0,0
"""CCNB3__chrX""",0,0,0,0,0
"""CCNC__chr6""",2.00785343002263,2.00785343002263,1.0019582262109,3.01771667252281,0
"""CCND1__chr11""",1.0019582262109,2.00785343002263,0,0,6.07143081403291
"""CCND2__chr12""",1.0019582262109,0,0,3.01771667252281,0
"""CCND3__chr6""",2.00785343002263,0,0,0,0
"""CCNDBP1__chr15""",2.00785343002263,1.0019582262109,0,1.0019582262109,1.0019582262109
"""CCNE1__chr19""",0,0,0,0,0
"""CCNE2__chr8""",0,1.0019582262109,0,0,0
"""CCNF__chr16""",0,0,0,1.0019582262109,0
"""CCNG1__chr5""",1.0019582262109,0,0,6.07143081403291,2.00785343002263
"""CCNG2__chr4""",1.0019582262109,0,0,0,1.0019582262109
"""CCNH__chr5""",0,2.00785343002263,0,3.01771667252281,0
"""CCNI2__chr5""",0,0,0,0,0
"""CCNI__chr4""",4.03157938384363,3.01771667252281,9.16201161000583,16.5218614112182,3.01771667252281
"""CCNJL__chr5""",0,0,0,0,0
"""CCNJ__chr10""",0,0,0,0,0
"""CCNK__chr14""",0,3.01771667252281,0,1.0019582262109,1.0019582262109
"""CCNL1__chr3""",0,2.00785343002263,2.00785343002263,2.00785343002263,2.00785343002263
"""CCNL2__chr1""",3.01771667252281,4.03157938384363,2.00785343002263,7.09748429180284,3.01771667252281
"""CCNO__chr5""",0,0,0,0,0
"""CCNT1__chr12""",3.01771667252281,0,0,1.0019582262109,3.01771667252281
"""CCNT2__chr2""",1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263
"""CCNYL1__chr2""",1.0019582262109,5.04947336903132,0,0,0
"""CCNY__chr10""",1.0019582262109,7.09748429180284,0,9.16201161000583,3.01771667252281
"""CCP110__chr16""",0,0,1.0019582262109,0,0
"""CCPG1__chr15""",1.0019582262109,12.2903601117083,1.0019582262109,1.0019582262109,4.03157938384363
"""CCR10__chr17""",0,0,0,0,0
"""CCR1__chr3""",0,0,0,0,0
"""CCR2__chr3""",0,0,0,0,0
"""CCR5__chr3""",0,0,0,0,0
"""CCR6__chr6""",0,0,0,3.01771667252281,0
"""CCR7__chr17""",0,0,0,0,0
"""CCR9__chr3""",0,0,0,0,0
"""CCRL1__chr3""",0,0,0,0,2.00785343002263
"""CCRL2__chr3""",0,0,0,0,5.04947336903132
"""CCRN4L__chr4""",0,0,0,0,0
"""CCSAP__chr1""",1.0019582262109,0,0,0,0
"""CCSER1__chr4""",0,0,0,0,0
"""CCSER2__chr10""",1.0019582262109,6.07143081403291,0,3.01771667252281,2.00785343002263
"""CCS__chr11""",1.0019582262109,1.0019582262109,1.0019582262109,0,0
"""CCT2__chr12""",5.04947336903132,14.3973678906563,3.01771667252281,8.12766676853256,3.01771667252281
"""CCT3__chr1""",5.04947336903132,2.00785343002263,1.0019582262109,6.07143081403291,0
"""CCT4__chr2""",4.03157938384363,7.09748429180284,3.01771667252281,13.3416962915876,1.0019582262109
"""CCT5__chr5""",2.00785343002263,3.01771667252281,0,7.09748429180284,2.00785343002263
"""CCT6A__chr7""",1.0019582262109,5.04947336903132,4.03157938384363,11.2433238873179,0
"""CCT6B__chr17""",0,0,0,1.0019582262109,0
"""CCT6P1__chr7""",1.0019582262109,0,0,0,0
"""CCT6P3__chr7""",0,0,1.0019582262109,0,0
"""CCT7__chr2""",1.0019582262109,5.04947336903132,1.0019582262109,5.04947336903132,0
"""CCT8L2__chr22""",0,0,0,0,0
"""CCT8__chr21""",1.0019582262109,9.16201161000583,0,8.12766676853256,1.0019582262109
"""CCZ1B__chr7""",0,3.01771667252281,1.0019582262109,0,1.0019582262109
"""CCZ1__chr7""",0,4.03157938384363,0,4.03157938384363,2.00785343002263
"""CD101__chr1""",0,0,0,0,0
"""CD109__chr6""",0,0,1.0019582262109,0,0
"""CD14__chr5""",0,1.0019582262109,0,0,0
"""CD151__chr11""",4.03157938384363,1.0019582262109,1.0019582262109,4.03157938384363,12.2903601117083
"""CD160__chr1""",0,0,0,0,0
"""CD163L1__chr12""",0,0,0,0,0
"""CD163__chr12""",0,0,0,0,0
"""CD164L2__chr1""",0,0,0,0,0
"""CD164__chr6""",2.00785343002263,12.2903601117083,0,1.0019582262109,19.7420296561744
"""CD177__chr19""",0,0,0,0,0
"""CD180__chr5""",0,0,0,0,0
"""CD1A__chr1""",0,0,0,0,0
"""CD1B__chr1""",0,0,0,0,0
"""CD1C__chr1""",0,0,0,0,0
"""CD1D__chr1""",0,0,0,0,0
"""CD1E__chr1""",0,0,0,0,0
"""CD200R1__chr3""",0,0,0,0,0
"""CD200__chr3""",9.16201161000583,2.00785343002263,3.01771667252281,11.2433238873179,0
"""CD209__chr19""",0,0,0,0,0
"""CD226__chr18""",0,0,0,0,0
"""CD22__chr19""",0,0,0,0,0
"""CD247__chr1""",0,0,0,0,0
"""CD248__chr11""",0,0,0,0,0
"""CD24__chrY""",5.04947336903132,8.12766676853256,8.12766676853256,42.3117032804103,27.41712270243
"""CD27-AS1__chr12""",0,0,0,1.0019582262109,0
"""CD274__chr9""",0,0,0,0,0
"""CD276__chr15""",0,1.0019582262109,1.0019582262109,3.01771667252281,1.0019582262109
"""CD2AP__chr6""",2.00785343002263,3.01771667252281,2.00785343002263,5.04947336903132,15.4574108131603
"""CD2BP2__chr16""",0,2.00785343002263,0,0,2.00785343002263
"""CD2__chr1""",0,0,0,0,0
"""CD300A__chr17""",0,0,0,0,0
"""CD300C__chr17""",0,0,0,0,0
"""CD300E__chr17""",0,0,0,0,0
"""CD300LB__chr17""",0,0,0,0,0
"""CD300LF__chr17""",0,0,0,0,0
"""CD300LG__chr17""",0,0,0,0,0
"""CD302__chr2""",0,0,0,0,0
"""CD320__chr19""",0,4.03157938384363,0,0,0
"""CD33__chr19""",0,0,0,0,0
"""CD34__chr1""",0,0,0,0,0
"""CD36__chr7""",4.03157938384363,30.7782213115289,0,0,0
"""CD37__chr19""",0,0,0,0,0
"""CD38__chr4""",0,0,0,0,0
"""CD3EAP__chr19""",1.0019582262109,0,0,0,0
"""CD40__chr20""",0,4.03157938384363,1.0019582262109,0,2.00785343002263
"""CD44__chr11""",6.07143081403291,0,0,1.0019582262109,2.00785343002263
"""CD46__chr1""",12.2903601117083,10.2005525880831,3.01771667252281,9.16201161000583,5.04947336903132
"""CD47__chr3""",3.01771667252281,1.0019582262109,1.0019582262109,5.04947336903132,1.0019582262109
"""CD48__chr1""",0,0,0,0,0
"""CD4__chr12""",0,0,0,0,0
"""CD52__chr1""",0,0,0,0,0
"""CD53__chr1""",0,0,0,0,0
"""CD55__chr1""",1.0019582262109,14.3973678906563,2.00785343002263,0,2.00785343002263
"""CD58__chr1""",0,1.0019582262109,0,0,0
"""CD59__chr11""",14.3973678906563,60.6488952520596,9.16201161000583,15.4574108131603,36.4800160274645
"""CD5__chr11""",0,0,0,0,0
"""CD63__chr12""",29.6529447744312,38.7967739205634,7.09748429180284,14.3973678906563,21.9115341658633
"""CD68__chr17""",0,0,0,0,1.0019582262109
"""CD69__chr12""",0,0,0,0,0
"""CD6__chr11""",0,0,0,0,0
"""CD70__chr19""",0,0,0,0,0
"""CD72__chr9""",0,0,0,0,0
"""CD74__chr5""",2.00785343002263,0,1.0019582262109,2.00785343002263,3.01771667252281
"""CD79A__chr19""",0,0,0,0,0
"""CD7__chr17""",0,0,0,0,0
"""CD80__chr3""",0,0,0,0,0
